onset	duration	nwb_table	animal	session	trial	center_in	center_out	side_in	outcome	zeroth_side_out	first_side_out	last_side_out	action	rewarded	trial_in_block	prebswitch_num	block_num	state	last_side_out_side	tmax
5030.992556	3231.682572999999	trials	BSD015	p105	295	5030.992556	5031.78372	5032.190551	5032.196051	5034.371543	5034.371543	5034.371543	right	1.0	9	-4.0	13	right	right	8262.675129
5035.04104	3227.634088999999	trials	BSD015	p105	296	5035.04104	5035.94287	5036.416701	5036.422201	5038.253694	5038.40736	5038.40736	right	1.0	10	-3.0	13	right	right	8262.675129
5039.385856	3223.2892729999994	trials	BSD015	p105	297	5039.385856	5039.590688	5040.010853	5040.016353	5040.144686	5042.371511	5042.371511	right	1.0	11	-2.0	13	right	right	8262.675129
5042.876175	3219.798953999999	trials	BSD015	p105	298	5042.876175	5043.057174	5043.504173	5043.509673	5046.874826	5046.874826	5046.874826	right	1.0	12	-1.0	13	right	right	8262.675129
5047.59049	3215.0846389999997	trials	BSD015	p105	299	5047.59049	5047.816155	5048.28832	5048.28832	5049.073817	5049.073817	5049.073817	right	0.0	0	0.0	14	left	right	8262.675129
5049.452649	3213.2224799999995	trials	BSD015	p105	300	5049.452649	5050.203479	5050.644311	5050.644311	5050.751644	5051.299808	5051.299808	right	0.0	1	-17.0	14	left	right	8262.675129
5051.71214	3210.9629889999997	trials	BSD015	p105	301	5051.71214	5052.103138	5052.575636	5052.58097	5052.635303	5054.563795	5054.563795	left	1.0	2	-16.0	14	left	left	8262.675129
5055.12996	3207.545168999999	trials	BSD015	p105	302	5055.12996	5055.162293	5055.541791	5055.547125	5055.621458	5057.211285	5057.211285	left	1.0	3	-15.0	14	left	left	8262.675129
5057.709116	3204.9660129999993	trials	BSD015	p105	303	5057.709116	5057.740616	5058.120448	5058.125948	5058.202114	5059.676108	5059.676108	left	1.0	4	-14.0	14	left	left	8262.675129
5060.07794	3202.597188999999	trials	BSD015	p105	304	5060.07794	5060.119773	5060.474938	5060.480271	5060.553771	5062.157265	5062.157265	left	1.0	5	-13.0	14	left	left	8262.675129
5062.578263	3200.096865999999	trials	BSD015	p105	305	5062.578263	5062.625263	5062.982928	5062.988261	5063.049928	5064.875587	5064.875587	left	1.0	6	-12.0	14	left	left	8262.675129
5065.551085	3197.1240439999992	trials	BSD015	p105	306	5065.551085	5065.629751	5065.972583	5065.979916	5066.007249	5066.65858	5066.65858	left	0.0	7	-11.0	14	left	left	8262.675129
5067.096078	3195.5790509999997	trials	BSD015	p105	307	5067.096078	5067.174911	5067.54141	5067.546743	5069.229403	5069.229403	5069.229403	left	1.0	8	-10.0	14	left	left	8262.675129
5069.636402	3193.038726999999	trials	BSD015	p105	308	5069.636402	5069.772568	5070.151066	5070.156566	5070.231732	5072.236558	5072.236558	left	1.0	9	-9.0	14	left	left	8262.675129
5072.822389	3189.8527399999994	trials	BSD015	p105	309	5072.822389	5072.844055	5073.24522	5073.25072	5075.712377	5075.712377	5075.712377	left	1.0	10	-8.0	14	left	left	8262.675129
5076.221875	3186.453253999999	trials	BSD015	p105	310	5076.221875	5076.357708	5076.71404	5076.71954	5076.777873	5079.07253	5079.07253	left	1.0	11	-7.0	14	left	left	8262.675129
5079.585195	3183.0899339999996	trials	BSD015	p105	311	5079.585195	5079.802194	5080.155026	5080.160526	5080.234026	5083.083014	5083.083014	left	1.0	12	-6.0	14	left	left	8262.675129
5083.581346	3179.0937829999993	trials	BSD015	p105	312	5083.581346	5083.666012	5084.126844	5084.134177	5084.362176	5084.362176	5084.362176	left	0.0	13	-5.0	14	left	left	8262.675129
5084.763841	3177.9112879999993	trials	BSD015	p105	313	5084.763841	5084.830174	5085.265506	5085.270839	5085.392505	5087.164831	5087.164831	left	1.0	14	-4.0	14	left	left	8262.675129
5087.584996	3175.0901329999997	trials	BSD015	p105	314	5087.584996	5087.713163	5088.181994	5088.187494	5090.138486	5090.696151	5090.696151	left	1.0	15	-3.0	14	left	left	8262.675129
5091.122482	3171.5526469999995	trials	BSD015	p105	315	5091.122482	5091.299482	5091.695813	5091.701313	5091.788646	5093.876971	5093.876971	left	1.0	16	-2.0	14	left	left	8262.675129
5094.346136	3168.328992999999	trials	BSD015	p105	316	5094.346136	5094.445302	5094.837967	5094.843301	5094.882967	5096.598294	5096.598294	left	1.0	17	-1.0	14	left	left	8262.675129
5097.111958	3165.563170999999	trials	BSD015	p105	317	5097.111958	5097.211958	5097.61379	5097.61379	5097.854289	5097.854289	5097.854289	left	0.0	0	0.0	15	right	left	8262.675129
5098.303287	3164.3718419999996	trials	BSD015	p105	318	5098.303287	5098.395786	5098.794118	5098.794118	5099.11945	5099.11945	5101.072276	left	0.0	1	-30.0	15	right	left	8262.675129
5101.557274	3161.1178549999995	trials	BSD015	p105	319	5101.557274	5101.680273	5102.123105	5102.130438	5102.165438	5102.611603	5102.611603	right	0.0	2	-29.0	15	right	right	8262.675129
5103.2696	3159.4055289999997	trials	BSD015	p105	320	5103.2696	5103.374767	5103.812431	5103.812431	5104.499429	5104.499429	5104.499429	left	0.0	3	-28.0	15	right	left	8262.675129
5105.03876	3157.636368999999	trials	BSD015	p105	321	5105.03876	5105.196259	5105.631424	5105.638758	5105.714257	5106.536254	5106.536254	right	0.0	4	-27.0	15	right	right	8262.675129
5106.882919	3155.7922099999996	trials	BSD015	p105	322	5106.882919	5107.007419	5107.54425	5107.54425	5107.581083	5107.968248	5109.622242	left	0.0	5	-26.0	15	right	right	8262.675129
5111.074569	3151.600559999999	trials	BSD015	p105	323	5111.074569	5111.289235	5111.971566	5111.971566	5112.113065	5112.767396	5112.767396	left	0.0	6	-25.0	15	right	left	8262.675129
5113.26956	3149.4055689999996	trials	BSD015	p105	324	5113.26956	5113.343227	5113.890225	5113.890225	5114.09139	5114.09139	5115.75655	left	0.0	7	-24.0	15	right	right	8262.675129
5116.069382	3146.6057469999996	trials	BSD015	p105	325	5116.069382	5116.175215	5116.62288	5116.62288	5116.793546	5118.392873	5118.392873	left	0.0	8	-23.0	15	right	left	8262.675129
5122.214358	3140.460770999999	trials	BSD015	p105	326	5122.214358	5122.289858	5122.835022	5122.835022	5122.917188	5122.917188	5122.917188	left	0.0	9	-22.0	15	right	left	8262.675129
5123.517019	3139.1581099999994	trials	BSD015	p105	327	5123.517019	5123.570352	5124.275683	5124.281016	5124.404016	5126.665673	5126.665673	right	1.0	10	-21.0	15	right	right	8262.675129
5127.296504	3135.3786249999994	trials	BSD015	p105	328	5127.296504	5127.63017	5128.3445	5128.351833	5128.453333	5128.821331	5128.821331	right	0.0	11	-20.0	15	right	right	8262.675129
5129.17483	3133.5002989999994	trials	BSD015	p105	329	5129.17483	5129.322496	5129.864661	5129.864661	5130.283492	5130.283492	5132.132485	left	0.0	12	-19.0	15	right	left	8262.675129
5132.54315	3130.131978999999	trials	BSD015	p105	330	5132.54315	5132.666649	5133.068648	5133.068648	5133.129648	5133.42598	5135.06514	left	0.0	13	-18.0	15	right	left	8262.675129
5135.470472	3127.2046569999993	trials	BSD015	p105	331	5135.470472	5135.624138	5136.137136	5136.144302	5136.186135	5137.101798	5137.101798	right	0.0	14	-17.0	15	right	right	8262.675129
5137.58563	3125.0894989999997	trials	BSD015	p105	332	5137.58563	5137.861795	5138.644625	5138.651959	5138.771792	5139.28829	5139.28829	right	0.0	15	-16.0	15	right	right	8262.675129
5139.644121	3123.031007999999	trials	BSD015	p105	333	5139.644121	5139.712455	5140.183453	5140.183453	5140.215953	5141.296615	5141.296615	left	0.0	16	-15.0	15	right	left	8262.675129
5141.790113	3120.8850159999993	trials	BSD015	p105	334	5141.790113	5141.862279	5142.294278	5142.294278	5142.51261	5142.51261	5142.51261	left	0.0	17	-14.0	15	right	left	8262.675129
5142.940775	3119.7343539999993	trials	BSD015	p105	335	5142.940775	5142.989275	5143.415773	5143.421273	5143.463773	5146.385428	5146.385428	right	1.0	18	-13.0	15	right	right	8262.675129
5147.634423	3115.040705999999	trials	BSD015	p105	336	5147.634423	5147.685423	5148.078421	5148.083921	5148.23192	5150.994909	5150.994909	right	1.0	19	-12.0	15	right	right	8262.675129
5151.857906	3110.817222999999	trials	BSD015	p105	337	5151.857906	5151.877906	5152.304404	5152.309904	5154.13223	5154.13223	5154.13223	right	1.0	20	-11.0	15	right	right	8262.675129
5155.412892	3107.262236999999	trials	BSD015	p105	338	5155.412892	5156.013389	5156.486721	5156.492054	5158.717212	5158.717212	5158.717212	right	1.0	21	-10.0	15	right	right	8262.675129
5159.421876	3103.253252999999	trials	BSD015	p105	339	5159.421876	5159.707041	5160.129373	5160.134873	5160.283872	5164.967187	5164.967187	right	1.0	22	-9.0	15	right	right	8262.675129
5165.432185	3097.2429439999996	trials	BSD015	p105	340	5165.432185	5166.770346	5167.175178	5167.180511	5167.252344	5171.115329	5171.115329	right	1.0	23	-8.0	15	right	right	8262.675129
5171.71016	3090.9649689999997	trials	BSD015	p105	341	5171.71016	5172.760322	5173.240654	5173.24782	5173.801818	5173.801818	5173.801818	right	0.0	24	-7.0	15	right	right	8262.675129
5174.223316	3088.4518129999997	trials	BSD015	p105	342	5174.223316	5174.712148	5175.163646	5175.169146	5175.296146	5178.085801	5178.085801	right	1.0	25	-6.0	15	right	right	8262.675129
5178.780465	3083.8946639999995	trials	BSD015	p105	343	5178.780465	5179.160463	5179.649795	5179.655295	5182.970948	5185.562771	5185.562771	right	1.0	26	-5.0	15	right	right	8262.675129
5186.247435	3076.427693999999	trials	BSD015	p105	344	5186.247435	5186.373768	5186.965766	5186.965766	5187.055599	5187.777429	5187.777429	left	0.0	27	-4.0	15	right	left	8262.675129
5188.30526	3074.369868999999	trials	BSD015	p105	345	5188.30526	5188.38876	5188.755258	5188.755258	5189.135257	5189.135257	5189.135257	left	0.0	28	-3.0	15	right	left	8262.675129
5189.556422	3073.1187069999996	trials	BSD015	p105	346	5189.556422	5189.609922	5190.183586	5190.189086	5190.317752	5193.006741	5193.006741	right	1.0	29	-2.0	15	right	right	8262.675129
5194.131904	3068.5432249999994	trials	BSD015	p105	347	5194.131904	5194.675401	5195.135066	5195.140399	5198.851718	5198.851718	5198.851718	right	1.0	30	-1.0	15	right	right	8262.675129
5200.256379	3062.418749999999	trials	BSD015	p105	348	5200.256379	5200.768544	5201.245875	5201.245875	5201.435874	5201.435874	5201.435874	right	0.0	0	0.0	16	left	right	8262.675129
5201.816539	3060.858589999999	trials	BSD015	p105	349	5201.816539	5202.353704	5202.782369	5202.782369	5203.163201	5203.163201	5203.163201	right	0.0	1	-25.0	16	left	right	8262.675129
5203.739532	3058.9355969999997	trials	BSD015	p105	350	5203.739532	5204.021364	5204.756694	5204.762194	5204.795861	5206.816019	5206.816019	left	1.0	2	-24.0	16	left	left	8262.675129
5207.498683	3055.1764459999995	trials	BSD015	p105	351	5207.498683	5207.52435	5207.983348	5207.988848	5208.019681	5209.656841	5209.656841	left	1.0	3	-23.0	16	left	left	8262.675129
5210.109506	3052.5656229999995	trials	BSD015	p105	352	5210.109506	5210.229672	5210.570671	5210.576171	5213.057994	5213.110994	5213.110994	left	1.0	4	-22.0	16	left	left	8262.675129
5213.720159	3048.954969999999	trials	BSD015	p105	353	5213.720159	5213.816825	5214.22199	5214.227323	5214.303323	5216.458314	5216.458314	left	1.0	5	-21.0	16	left	left	8262.675129
5216.952146	3045.7229829999997	trials	BSD015	p105	354	5216.952146	5216.986312	5217.43331	5217.440644	5217.748476	5217.748476	5217.748476	left	0.0	6	-20.0	16	left	left	8262.675129
5218.161141	3044.5139879999997	trials	BSD015	p105	355	5218.161141	5218.488139	5218.905638	5218.912804	5219.139137	5219.139137	5221.194795	left	0.0	7	-19.0	16	left	right	8262.675129
5221.548294	3041.126834999999	trials	BSD015	p105	356	5221.548294	5221.630294	5222.112958	5222.118125	5222.217791	5224.214283	5224.214283	left	1.0	8	-18.0	16	left	left	8262.675129
5224.802114	3037.873014999999	trials	BSD015	p105	357	5224.802114	5224.93778	5225.278946	5225.284446	5226.148609	5226.148609	5226.148609	left	1.0	9	-17.0	16	left	left	8262.675129
5226.60594	3036.069188999999	trials	BSD015	p105	358	5226.60594	5226.699773	5227.122105	5227.127605	5229.23693	5229.23693	5229.23693	left	1.0	10	-16.0	16	left	left	8262.675129
5229.879594	3032.7955349999993	trials	BSD015	p105	359	5229.879594	5229.938427	5230.460592	5230.467925	5230.738924	5230.738924	5230.738924	left	0.0	11	-15.0	16	left	left	8262.675129
5231.102422	3031.5727069999994	trials	BSD015	p105	360	5231.102422	5231.302922	5231.75992	5231.76542	5233.501913	5233.501913	5233.501913	left	1.0	12	-14.0	16	left	left	8262.675129
5234.055744	3028.619384999999	trials	BSD015	p105	361	5234.055744	5234.148577	5234.681741	5234.687241	5234.800241	5236.460568	5236.460568	left	1.0	13	-13.0	16	left	left	8262.675129
5237.268564	3025.4065649999993	trials	BSD015	p105	362	5237.268564	5237.335397	5237.894228	5237.901562	5237.931062	5238.238894	5238.238894	left	0.0	14	-12.0	16	left	left	8262.675129
5238.732892	3023.9422369999993	trials	BSD015	p105	363	5238.732892	5238.829891	5239.360056	5239.360056	5239.468889	5240.225886	5240.225886	right	0.0	15	-11.0	16	left	right	8262.675129
5240.578218	3022.0969109999996	trials	BSD015	p105	364	5240.578218	5240.668551	5241.150715	5241.156215	5241.276382	5243.992537	5243.992537	left	1.0	16	-10.0	16	left	left	8262.675129
5244.567868	3018.107260999999	trials	BSD015	p105	365	5244.567868	5244.605535	5245.005367	5245.010867	5246.68436	5247.991188	5247.991188	left	1.0	17	-9.0	16	left	left	8262.675129
5248.483019	3014.192109999999	trials	BSD015	p105	366	5248.483019	5248.593852	5248.977851	5248.985184	5249.357516	5249.357516	5249.357516	left	0.0	18	-8.0	16	left	left	8262.675129
5249.764181	3012.9109479999997	trials	BSD015	p105	367	5249.764181	5250.06018	5250.535011	5250.542345	5250.625678	5250.942343	5250.942343	left	0.0	19	-7.0	16	left	left	8262.675129
5251.351175	3011.3239539999995	trials	BSD015	p105	368	5251.351175	5251.478007	5251.958506	5251.958506	5252.361171	5252.361171	5256.806653	right	0.0	20	-6.0	16	left	right	8262.675129
5257.179151	3005.495977999999	trials	BSD015	p105	369	5257.179151	5257.371651	5257.867482	5257.867482	5257.985315	5258.690979	5258.690979	right	0.0	21	-5.0	16	left	right	8262.675129
5259.073477	3003.6016519999994	trials	BSD015	p105	370	5259.073477	5259.24481	5259.756308	5259.761641	5259.772974	5263.24796	5263.24796	left	1.0	22	-4.0	16	left	left	8262.675129
5263.683625	2998.9915039999996	trials	BSD015	p105	371	5263.683625	5263.747458	5264.14929	5264.15479	5264.206457	5268.396606	5268.396606	left	1.0	23	-3.0	16	left	left	8262.675129
5268.873771	2993.8013579999997	trials	BSD015	p105	372	5268.873771	5268.943271	5269.312936	5269.318269	5271.216429	5271.216429	5271.216429	left	1.0	24	-2.0	16	left	left	8262.675129
5271.842926	2990.832202999999	trials	BSD015	p105	373	5271.842926	5271.871926	5272.264424	5272.269924	5272.362424	5276.288908	5276.288908	left	1.0	25	-1.0	16	left	left	8262.675129
5276.691907	2985.983221999999	trials	BSD015	p105	374	5276.691907	5276.828406	5277.240404	5277.240404	5277.55607	5277.55607	5279.395396	left	0.0	0	0.0	17	right	left	8262.675129
5279.811727	2982.863401999999	trials	BSD015	p105	375	5279.811727	5280.01906	5280.574558	5280.579891	5280.633224	5282.63255	5282.63255	right	1.0	1	-16.0	17	right	right	8262.675129
5283.146047	2979.529081999999	trials	BSD015	p105	376	5283.146047	5283.209214	5283.863711	5283.869045	5283.987044	5285.798037	5285.798037	right	1.0	2	-15.0	17	right	right	8262.675129
5286.6717	2976.0034289999994	trials	BSD015	p105	377	5286.6717	5287.068032	5287.566196	5287.571696	5287.588696	5289.25769	5289.25769	right	1.0	3	-14.0	17	right	right	8262.675129
5289.736188	2972.9389409999994	trials	BSD015	p105	378	5289.736188	5289.941854	5290.661351	5290.666851	5291.883346	5291.883346	5291.883346	right	1.0	4	-13.0	17	right	right	8262.675129
5292.327511	2970.347617999999	trials	BSD015	p105	379	5292.327511	5292.63151	5293.178841	5293.178841	5293.524673	5293.524673	5293.524673	left	0.0	5	-12.0	17	right	left	8262.675129
5294.009337	2968.665791999999	trials	BSD015	p105	380	5294.009337	5294.145337	5294.729168	5294.729168	5295.078	5295.078	5296.320828	left	0.0	6	-11.0	17	right	right	8262.675129
5296.632494	2966.042634999999	trials	BSD015	p105	381	5296.632494	5296.782493	5297.217158	5297.217158	5297.40349	5297.40349	5297.40349	left	0.0	7	-10.0	17	right	left	8262.675129
5298.415986	2964.2591429999993	trials	BSD015	p105	382	5298.415986	5298.516986	5298.979651	5298.986984	5299.08265	5299.510815	5299.510815	right	0.0	8	-9.0	17	right	right	8262.675129
5300.154813	2962.520315999999	trials	BSD015	p105	383	5300.154813	5300.679477	5301.187809	5301.193309	5301.336475	5302.258138	5302.258138	right	1.0	9	-8.0	17	right	right	8262.675129
5302.711469	2959.9636599999994	trials	BSD015	p105	384	5302.711469	5302.814802	5303.466133	5303.466133	5303.870798	5303.870798	5303.870798	left	0.0	10	-7.0	17	right	left	8262.675129
5304.373629	2958.3014999999996	trials	BSD015	p105	385	5304.373629	5304.460633	5304.837294	5304.837294	5304.868294	5305.609124	5305.609124	left	0.0	11	-6.0	17	right	left	8262.675129
5305.992456	2956.6826729999993	trials	BSD015	p105	386	5305.992456	5306.498287	5306.909952	5306.909952	5307.132285	5307.132285	5307.132285	left	0.0	12	-5.0	17	right	left	8262.675129
5307.773282	2954.901846999999	trials	BSD015	p105	387	5307.773282	5307.844615	5308.32378	5308.329113	5308.495613	5311.505767	5311.505767	right	1.0	13	-4.0	17	right	right	8262.675129
5312.513097	2950.1620319999993	trials	BSD015	p105	388	5312.513097	5312.584096	5312.995761	5313.001095	5313.141927	5314.864087	5314.864087	right	1.0	14	-3.0	17	right	right	8262.675129
5315.92325	2946.7518789999995	trials	BSD015	p105	389	5315.92325	5315.95475	5316.368415	5316.373748	5316.517247	5318.45224	5318.45224	right	1.0	15	-2.0	17	right	right	8262.675129
5319.23407	2943.441058999999	trials	BSD015	p105	390	5319.23407	5319.30557	5320.116066	5320.121566	5321.797226	5321.797226	5321.797226	right	1.0	16	-1.0	17	right	right	8262.675129
5322.272224	2940.402904999999	trials	BSD015	p105	391	5322.272224	5322.61089	5323.039721	5323.039721	5323.163054	5323.799218	5323.799218	right	0.0	0	0.0	18	left	right	8262.675129
5324.369049	2938.3060799999994	trials	BSD015	p105	392	5324.369049	5325.212213	5325.716711	5325.72221	5325.850377	5328.087201	5328.087201	left	1.0	1	-16.0	18	left	left	8262.675129
5328.663365	2934.011763999999	trials	BSD015	p105	393	5328.663365	5328.710365	5329.111364	5329.118697	5329.249196	5329.29903	5332.077352	left	0.0	2	-15.0	18	left	right	8262.675129
5332.391684	2930.283444999999	trials	BSD015	p105	394	5332.391684	5332.453017	5332.874682	5332.880015	5332.934682	5335.406672	5335.406672	left	1.0	3	-14.0	18	left	left	8262.675129
5335.976669	2926.6984599999996	trials	BSD015	p105	395	5335.976669	5336.031836	5336.377835	5336.383168	5338.411326	5338.411326	5338.411326	left	1.0	4	-13.0	18	left	left	8262.675129
5338.945824	2923.729304999999	trials	BSD015	p105	396	5338.945824	5338.983324	5339.480989	5339.486489	5339.566822	5342.694809	5342.694809	left	1.0	5	-12.0	18	left	left	8262.675129
5343.145807	2919.5293219999994	trials	BSD015	p105	397	5343.145807	5343.259474	5343.655305	5343.660639	5345.609798	5345.609798	5347.131458	left	1.0	6	-11.0	18	left	left	8262.675129
5347.526123	2915.1490059999996	trials	BSD015	p105	398	5347.526123	5347.708623	5348.104621	5348.109954	5348.22812	5351.896939	5351.896939	left	1.0	7	-10.0	18	left	left	8262.675129
5352.628103	2910.0470259999993	trials	BSD015	p105	399	5352.628103	5352.682269	5353.177101	5353.182601	5353.232267	5355.222259	5355.222259	left	1.0	8	-9.0	18	left	left	8262.675129
5356.040089	2906.635039999999	trials	BSD015	p105	400	5356.040089	5356.069922	5356.536254	5356.541754	5356.649753	5359.214077	5359.214077	left	1.0	9	-8.0	18	left	left	8262.675129
5359.878741	2902.796387999999	trials	BSD015	p105	401	5359.878741	5359.99274	5360.434572	5360.441905	5360.600904	5360.85707	5360.85707	left	0.0	10	-7.0	18	left	left	8262.675129
5361.280068	2901.3950609999993	trials	BSD015	p105	402	5361.280068	5361.416068	5361.883566	5361.888899	5364.567222	5364.567222	5364.567222	left	1.0	11	-6.0	18	left	left	8262.675129
5365.286219	2897.3889099999997	trials	BSD015	p105	403	5365.286219	5365.388552	5365.826717	5365.832217	5365.958383	5367.019379	5367.019379	left	1.0	12	-5.0	18	left	left	8262.675129
5367.627376	2895.047752999999	trials	BSD015	p105	404	5367.627376	5367.666876	5368.177707	5368.183207	5368.200041	5373.44852	5373.44852	left	1.0	13	-4.0	18	left	left	8262.675129
5373.948351	2888.7267779999993	trials	BSD015	p105	405	5373.948351	5374.155683	5374.585682	5374.591182	5375.594011	5375.594011	5375.594011	left	1.0	14	-3.0	18	left	left	8262.675129
5376.149842	2886.5252869999995	trials	BSD015	p105	406	5376.149842	5376.279342	5376.693007	5376.698507	5376.760006	5379.815661	5379.815661	left	1.0	15	-2.0	18	left	left	8262.675129
5380.770324	2881.904804999999	trials	BSD015	p105	407	5380.770324	5380.856823	5381.327488	5381.332821	5381.352321	5386.158635	5386.158635	left	1.0	16	-1.0	18	left	left	8262.675129
5386.677633	2875.997495999999	trials	BSD015	p105	408	5386.677633	5386.800633	5387.235631	5387.235631	5387.41813	5387.41813	5389.012291	left	0.0	0	0.0	19	right	right	8262.675129
5389.361623	2873.3135059999995	trials	BSD015	p105	409	5389.361623	5389.491122	5390.026287	5390.026287	5390.05262	5390.259119	5390.259119	left	0.0	1	-55.0	19	right	left	8262.675129
5391.236282	2871.4388469999994	trials	BSD015	p105	410	5391.236282	5391.296282	5391.887946	5391.893279	5392.025779	5393.137108	5393.137108	right	1.0	2	-54.0	19	right	right	8262.675129
5393.651772	2869.023356999999	trials	BSD015	p105	411	5393.651772	5394.253103	5394.723601	5394.723601	5395.189433	5395.189433	5395.189433	left	0.0	3	-53.0	19	right	left	8262.675129
5395.677764	2866.9973649999993	trials	BSD015	p105	412	5395.677764	5395.749597	5396.249428	5396.249428	5396.393094	5396.393094	5397.702756	left	0.0	4	-52.0	19	right	right	8262.675129
5398.077254	2864.5978749999995	trials	BSD015	p105	413	5398.077254	5398.267754	5398.736585	5398.736585	5398.910918	5398.910918	5400.464912	left	0.0	5	-51.0	19	right	right	8262.675129
5400.87091	2861.8042189999996	trials	BSD015	p105	414	5400.87091	5401.004409	5401.537907	5401.543407	5410.479705	5413.317693	5413.317693	right	1.0	6	-50.0	19	right	right	8262.675129
5413.736192	2848.938936999999	trials	BSD015	p105	415	5413.736192	5414.214523	5414.669688	5414.677021	5414.787688	5414.91352	5414.91352	right	0.0	7	-49.0	19	right	right	8262.675129
5415.759684	2846.9154449999996	trials	BSD015	p105	416	5415.759684	5415.833183	5416.293848	5416.299348	5416.429848	5419.786001	5419.786001	right	1.0	8	-48.0	19	right	right	8262.675129
5420.980163	2841.694965999999	trials	BSD015	p105	417	5420.980163	5421.177995	5421.61916	5421.626494	5421.953492	5421.953492	5423.801152	right	0.0	9	-47.0	19	right	left	8262.675129
5424.267816	2838.4073129999997	trials	BSD015	p105	418	5424.267816	5424.363649	5424.826981	5424.826981	5425.047813	5425.047813	5426.629974	left	0.0	10	-46.0	19	right	right	8262.675129
5426.951806	2835.7233229999993	trials	BSD015	p105	419	5426.951806	5427.041472	5427.52697	5427.52697	5427.741302	5427.793469	5427.793469	left	0.0	11	-45.0	19	right	left	8262.675129
5428.4368	2834.238328999999	trials	BSD015	p105	420	5428.4368	5428.639632	5429.07763	5429.07763	5429.290963	5429.290963	5429.290963	left	0.0	12	-44.0	19	right	left	8262.675129
5430.270959	2832.404169999999	trials	BSD015	p105	421	5430.270959	5430.402625	5430.93729	5430.942623	5431.822786	5431.822786	5431.822786	right	1.0	13	-43.0	19	right	right	8262.675129
5432.304284	2830.3708449999995	trials	BSD015	p105	422	5432.304284	5432.403617	5432.955948	5432.955948	5433.013115	5433.289114	5433.289114	left	0.0	14	-42.0	19	right	left	8262.675129
5433.981611	2828.693517999999	trials	BSD015	p105	423	5433.981611	5434.121777	5434.606108	5434.611608	5434.730941	5438.42526	5438.42526	right	1.0	15	-41.0	19	right	right	8262.675129
5439.401922	2823.2732069999993	trials	BSD015	p105	424	5439.401922	5439.471589	5439.876921	5439.882421	5442.302578	5442.302578	5442.302578	right	1.0	16	-40.0	19	right	right	8262.675129
5442.875742	2819.799386999999	trials	BSD015	p105	425	5442.875742	5443.368407	5443.797905	5443.805238	5444.250236	5444.250236	5444.250236	right	0.0	17	-39.0	19	right	right	8262.675129
5444.718901	2817.956227999999	trials	BSD015	p105	426	5444.718901	5445.0824	5445.586898	5445.592398	5449.554549	5449.554549	5449.554549	right	1.0	18	-38.0	19	right	right	8262.675129
5450.218713	2812.456415999999	trials	BSD015	p105	427	5450.218713	5450.775377	5451.241708	5451.247208	5454.577195	5454.577195	5454.577195	right	1.0	19	-37.0	19	right	right	8262.675129
5455.290526	2807.3846029999995	trials	BSD015	p105	428	5455.290526	5456.371688	5456.873853	5456.879353	5456.991685	5458.641179	5458.641179	right	1.0	20	-36.0	19	right	right	8262.675129
5459.631008	2803.044120999999	trials	BSD015	p105	429	5459.631008	5459.697341	5460.348672	5460.356005	5460.558838	5460.558838	5460.558838	right	0.0	21	-35.0	19	right	right	8262.675129
5461.443834	2801.2312949999996	trials	BSD015	p105	430	5461.443834	5461.7305	5462.461497	5462.461497	5462.938328	5462.938328	5462.938328	left	0.0	22	-34.0	19	right	left	8262.675129
5463.545993	2799.1291359999996	trials	BSD015	p105	431	5463.545993	5463.714159	5464.24599	5464.253156	5464.349156	5464.563488	5465.875483	right	0.0	23	-33.0	19	right	left	8262.675129
5466.518314	2796.1568149999994	trials	BSD015	p105	432	5466.518314	5466.617147	5467.036312	5467.036312	5467.257978	5467.257978	5467.257978	left	0.0	24	-32.0	19	right	left	8262.675129
5467.846475	2794.828653999999	trials	BSD015	p105	433	5467.846475	5468.287807	5468.753805	5468.761138	5468.860471	5469.568135	5469.568135	right	0.0	25	-31.0	19	right	right	8262.675129
5470.042467	2792.632661999999	trials	BSD015	p105	434	5470.042467	5471.022296	5471.767126	5471.767126	5471.832793	5471.958959	5471.958959	left	0.0	26	-30.0	19	right	left	8262.675129
5472.820455	2789.8546739999992	trials	BSD015	p105	435	5472.820455	5472.864289	5473.33462	5473.341953	5473.433953	5474.091284	5474.091284	right	0.0	27	-29.0	19	right	right	8262.675129
5474.542949	2788.1321799999996	trials	BSD015	p105	436	5474.542949	5474.701115	5475.139113	5475.139113	5475.147779	5476.815606	5476.815606	left	0.0	28	-28.0	19	right	left	8262.675129
5477.54877	2785.126358999999	trials	BSD015	p105	437	5477.54877	5477.586603	5477.984268	5477.984268	5478.2346	5478.2346	5478.2346	left	0.0	29	-27.0	19	right	left	8262.675129
5478.761765	2783.913363999999	trials	BSD015	p105	438	5478.761765	5479.046431	5479.446929	5479.446929	5479.702261	5479.702261	5479.702261	left	0.0	30	-26.0	19	right	left	8262.675129
5480.443592	2782.2315369999997	trials	BSD015	p105	439	5480.443592	5480.551258	5481.041589	5481.047089	5481.094756	5482.115418	5482.115418	right	1.0	31	-25.0	19	right	right	8262.675129
5482.817582	2779.8575469999996	trials	BSD015	p105	440	5482.817582	5483.500579	5484.014911	5484.014911	5484.24741	5484.24741	5484.24741	left	0.0	32	-24.0	19	right	left	8262.675129
5484.730908	2777.944220999999	trials	BSD015	p105	441	5484.730908	5484.804408	5485.345572	5485.350905	5485.390072	5486.7309	5486.7309	right	1.0	33	-23.0	19	right	right	8262.675129
