onset	duration	nwb_table	animal	session	trial	center_in	center_out	side_in	outcome	zeroth_side_out	first_side_out	last_side_out	action	rewarded	trial_in_block	prebswitch_num	block_num	state	last_side_out_side	tmax
1155.135754	4008.409299	trials	BSD015	p104	159	1155.135754	1155.582085	1156.05475	1156.06025	1156.09875	1159.470736	1159.470736	right	1.0	24	-16.0	7	right	right	5163.545053
1160.262733	4003.28232	trials	BSD015	p104	160	1160.262733	1160.983564	1161.374395	1161.381562	1161.424895	1162.794223	1162.794223	right	0.0	25	-15.0	7	right	right	5163.545053
1163.840219	3999.704834	trials	BSD015	p104	161	1163.840219	1163.878219	1164.426716	1164.426716	1164.473216	1167.104706	1167.104706	left	0.0	26	-14.0	7	right	left	5163.545053
1167.687037	3995.858016	trials	BSD015	p104	162	1167.687037	1167.77087	1168.238035	1168.238035	1168.277034	1168.878865	1168.878865	left	0.0	27	-13.0	7	right	left	5163.545053
1169.319364	3994.225689	trials	BSD015	p104	163	1169.319364	1169.406863	1169.840695	1169.840695	1169.890195	1170.483026	1170.483026	left	0.0	28	-12.0	7	right	left	5163.545053
1170.875857	3992.669196	trials	BSD015	p104	164	1170.875857	1171.04869	1171.470522	1171.470522	1172.191852	1172.233185	1172.233185	left	0.0	29	-11.0	7	right	left	5163.545053
1172.65585	3990.8892029999997	trials	BSD015	p104	165	1172.65585	1172.816016	1173.175015	1173.175015	1173.240681	1174.140511	1174.140511	left	0.0	30	-10.0	7	right	left	5163.545053
1174.521009	3989.024044	trials	BSD015	p104	166	1174.521009	1175.32734	1175.899671	1175.905171	1175.918337	1177.583331	1177.583331	right	1.0	31	-9.0	7	right	right	5163.545053
1245.358226	3918.1868269999995	trials	BSD015	p104	167	1245.358226	1245.653892	1246.93822	1246.93822	1247.623384	1247.623384	1262.68099	left	0.0	32	-8.0	7	right	right	5163.545053
1266.371642	3897.1734109999998	trials	BSD015	p104	168	1266.371642	1266.607974	1267.139806	1267.139806	1267.217472	1268.160135	1268.160135	left	0.0	33	-7.0	7	right	left	5163.545053
1293.537533	3870.00752	trials	BSD015	p104	169	1293.537533	1293.992365	1294.895195	1294.902528	1294.964528	1295.450359	1295.450359	right	0.0	34	-6.0	7	right	right	5163.545053
1320.896924	3842.648129	trials	BSD015	p104	170	1320.896924	1320.962424	1321.673254	1321.678754	1321.715421	1323.180415	1325.846237	right	1.0	35	-5.0	7	right	left	5163.545053
1326.438568	3837.106485	trials	BSD015	p104	171	1326.438568	1326.487068	1327.328065	1327.333565	1327.452231	1331.739714	1331.739714	right	1.0	36	-4.0	7	right	right	5163.545053
1333.159542	3830.3855109999995	trials	BSD015	p104	172	1333.159542	1333.189708	1333.873539	1333.880872	1334.002705	1334.37537	1334.37537	right	0.0	37	-3.0	7	right	right	5163.545053
1334.791202	3828.7538509999995	trials	BSD015	p104	173	1334.791202	1335.1932	1335.604865	1335.610198	1335.658032	1337.563024	1337.563024	right	1.0	38	-2.0	7	right	right	5163.545053
1338.036689	3825.508364	trials	BSD015	p104	174	1338.036689	1338.45552	1339.147851	1339.153351	1339.256184	1340.713178	1340.713178	right	1.0	39	-1.0	7	right	right	5163.545053
1341.209843	3822.3352099999997	trials	BSD015	p104	175	1341.209843	1341.402175	1341.86134	1341.86134	1341.99484	1343.006335	1343.006335	right	0.0	0	0.0	8	left	right	5163.545053
1343.447667	3820.097386	trials	BSD015	p104	176	1343.447667	1343.691166	1344.199997	1344.199997	1344.245664	1345.113327	1345.113327	right	0.0	1	-47.0	8	left	right	5163.545053
1345.509825	3818.0352279999997	trials	BSD015	p104	177	1345.509825	1345.905324	1346.491822	1346.491822	1347.096819	1347.096819	1347.096819	right	0.0	2	-46.0	8	left	right	5163.545053
1347.443484	3816.101569	trials	BSD015	p104	178	1347.443484	1347.581151	1348.222981	1348.228481	1350.356639	1351.741801	1351.741801	left	1.0	3	-45.0	8	left	left	5163.545053
1352.183632	3811.3614209999996	trials	BSD015	p104	179	1352.183632	1352.490131	1352.894629	1352.900129	1353.036629	1353.52596	1353.52596	left	1.0	4	-44.0	8	left	left	5163.545053
1353.949792	3809.595261	trials	BSD015	p104	180	1353.949792	1354.065791	1354.730455	1354.730455	1354.751122	1356.182283	1356.182283	right	0.0	5	-43.0	8	left	right	5163.545053
1356.526948	3807.018105	trials	BSD015	p104	181	1356.526948	1356.667614	1357.144612	1357.151946	1357.230112	1358.363107	1358.363107	left	0.0	6	-42.0	8	left	left	5163.545053
1358.847939	3804.6971139999996	trials	BSD015	p104	182	1358.847939	1358.962438	1359.430103	1359.430103	1359.444936	1360.441766	1360.441766	right	0.0	7	-41.0	8	left	right	5163.545053
1360.838931	3802.7061219999996	trials	BSD015	p104	183	1360.838931	1361.13243	1361.81176	1361.81176	1362.222759	1362.222759	1363.769752	right	0.0	8	-40.0	8	left	left	5163.545053
1364.226751	3799.3183019999997	trials	BSD015	p104	184	1364.226751	1364.38225	1364.846248	1364.851748	1364.960081	1367.252572	1367.252572	left	1.0	9	-39.0	8	left	left	5163.545053
1367.860903	3795.68415	trials	BSD015	p104	185	1367.860903	1368.034235	1368.455734	1368.461234	1368.5894	1370.32006	1370.32006	left	1.0	10	-38.0	8	left	left	5163.545053
1370.915391	3792.629662	trials	BSD015	p104	186	1370.915391	1371.217056	1371.619888	1371.625388	1371.730554	1373.670713	1373.670713	left	1.0	11	-37.0	8	left	left	5163.545053
1374.143544	3789.401509	trials	BSD015	p104	187	1374.143544	1374.274044	1374.682042	1374.687375	1376.643701	1376.643701	1376.643701	left	1.0	12	-36.0	8	left	left	5163.545053
1377.156699	3786.3883539999997	trials	BSD015	p104	188	1377.156699	1377.447365	1377.79653	1377.803696	1378.274861	1379.285857	1379.285857	left	0.0	13	-35.0	8	left	left	5163.545053
1379.750522	3783.7945309999996	trials	BSD015	p104	189	1379.750522	1379.929688	1380.397019	1380.402519	1380.510352	1382.821176	1382.821176	left	1.0	14	-34.0	8	left	left	5163.545053
1383.278674	3780.2663789999997	trials	BSD015	p104	190	1383.278674	1383.520673	1383.928505	1383.935838	1384.046671	1384.313837	1384.313837	left	0.0	15	-33.0	8	left	left	5163.545053
1384.992834	3778.552219	trials	BSD015	p104	191	1384.992834	1385.149	1385.565499	1385.572832	1385.648165	1386.08483	1386.08483	left	0.0	16	-32.0	8	left	left	5163.545053
1386.507995	3777.037058	trials	BSD015	p104	192	1386.507995	1387.111659	1387.651824	1387.651824	1387.669157	1388.569987	1388.569987	right	0.0	17	-31.0	8	left	right	5163.545053
1388.908319	3774.6367339999997	trials	BSD015	p104	193	1388.908319	1389.025151	1389.452816	1389.45815	1389.568816	1391.82864	1391.82864	left	1.0	18	-30.0	8	left	left	5163.545053
1392.414305	3771.1307479999996	trials	BSD015	p104	194	1392.414305	1392.680803	1393.047969	1393.055302	1393.112135	1394.354797	1394.354797	left	0.0	19	-29.0	8	left	left	5163.545053
1394.803128	3768.741925	trials	BSD015	p104	195	1394.803128	1395.13296	1395.499792	1395.505292	1395.592625	1397.425118	1397.425118	left	1.0	20	-28.0	8	left	left	5163.545053
1397.964449	3765.5806039999998	trials	BSD015	p104	196	1397.964449	1398.351781	1398.673946	1398.679279	1398.706446	1400.22894	1400.22894	left	1.0	21	-27.0	8	left	left	5163.545053
1400.680438	3762.8646149999995	trials	BSD015	p104	197	1400.680438	1400.993604	1401.372602	1401.379935	1401.468435	1401.689434	1401.689434	left	0.0	22	-26.0	8	left	left	5163.545053
1402.457931	3761.087122	trials	BSD015	p104	198	1402.457931	1402.637764	1403.053762	1403.061095	1403.107095	1403.425427	1403.425427	left	0.0	23	-25.0	8	left	left	5163.545053
1404.676422	3758.868631	trials	BSD015	p104	199	1404.676422	1404.863421	1405.369753	1405.375086	1405.451586	1407.887243	1407.887243	left	1.0	24	-24.0	8	left	left	5163.545053
1408.425574	3755.119479	trials	BSD015	p104	200	1408.425574	1408.552073	1409.085238	1409.085238	1409.094904	1410.041734	1410.041734	right	0.0	25	-23.0	8	left	right	5163.545053
1410.392733	3753.15232	trials	BSD015	p104	201	1410.392733	1410.585399	1411.044397	1411.04973	1411.10823	1413.306221	1413.306221	left	1.0	26	-22.0	8	left	left	5163.545053
1413.861385	3749.6836679999997	trials	BSD015	p104	202	1413.861385	1414.022885	1414.428383	1414.43555	1414.935881	1414.935881	1414.935881	left	0.0	27	-21.0	8	left	left	5163.545053
1415.301213	3748.24384	trials	BSD015	p104	203	1415.301213	1416.068877	1416.499042	1416.506208	1417.141872	1417.63437	1417.63437	left	0.0	28	-20.0	8	left	left	5163.545053
1418.442534	3745.102519	trials	BSD015	p104	204	1418.442534	1418.524533	1419.071865	1419.071865	1419.102198	1420.201193	1420.201193	right	0.0	29	-19.0	8	left	right	5163.545053
1420.663692	3742.8813609999997	trials	BSD015	p104	205	1420.663692	1420.927857	1421.364522	1421.364522	1421.377522	1422.089019	1422.089019	right	0.0	30	-18.0	8	left	right	5163.545053
1422.484518	3741.0605349999996	trials	BSD015	p104	206	1422.484518	1422.831016	1423.485014	1423.485014	1423.834512	1423.834512	1423.834512	right	0.0	31	-17.0	8	left	right	5163.545053
1424.230844	3739.314209	trials	BSD015	p104	207	1424.230844	1424.311344	1424.824175	1424.831508	1424.918175	1426.220336	1426.220336	left	0.0	32	-16.0	8	left	left	5163.545053
1426.693667	3736.851386	trials	BSD015	p104	208	1426.693667	1426.862333	1427.390331	1427.390331	1427.413998	1428.296494	1428.296494	right	0.0	33	-15.0	8	left	right	5163.545053
1428.751826	3734.793227	trials	BSD015	p104	209	1428.751826	1429.140158	1429.551656	1429.551656	1429.615822	1430.31832	1430.31832	right	0.0	34	-14.0	8	left	right	5163.545053
1430.661485	3732.8835679999997	trials	BSD015	p104	210	1430.661485	1430.776318	1431.232983	1431.238316	1431.282982	1433.574973	1433.574973	left	1.0	35	-13.0	8	left	left	5163.545053
1434.140304	3729.404749	trials	BSD015	p104	211	1434.140304	1434.50447	1435.002801	1435.008301	1435.132967	1436.897793	1436.897793	left	1.0	36	-12.0	8	left	left	5163.545053
1437.348125	3726.196928	trials	BSD015	p104	212	1437.348125	1437.496958	1437.82829	1437.83379	1437.951622	1440.412946	1440.412946	left	1.0	37	-11.0	8	left	left	5163.545053
1440.961277	3722.5837759999995	trials	BSD015	p104	213	1440.961277	1441.094943	1441.460275	1441.465775	1441.597441	1443.243601	1443.243601	left	1.0	38	-10.0	8	left	left	5163.545053
1443.757099	3719.787954	trials	BSD015	p104	214	1443.757099	1443.910599	1444.256764	1444.262097	1444.382763	1445.866257	1445.866257	left	1.0	39	-9.0	8	left	left	5163.545053
1446.311089	3717.233964	trials	BSD015	p104	215	1446.311089	1446.467422	1446.831087	1446.83842	1447.228752	1447.228752	1447.228752	left	0.0	40	-8.0	8	left	left	5163.545053
1447.699917	3715.845136	trials	BSD015	p104	216	1447.699917	1447.817583	1448.190748	1448.196248	1448.264081	1450.337573	1450.337573	left	1.0	41	-7.0	8	left	left	5163.545053
1450.938404	3712.606649	trials	BSD015	p104	217	1450.938404	1451.251736	1451.638568	1451.644068	1451.767234	1453.813059	1453.813059	left	1.0	42	-6.0	8	left	left	5163.545053
1454.343557	3709.2014959999997	trials	BSD015	p104	218	1454.343557	1454.45339	1454.866721	1454.872221	1454.982554	1456.117716	1456.117716	left	1.0	43	-5.0	8	left	left	5163.545053
1456.547548	3706.997505	trials	BSD015	p104	219	1456.547548	1456.931546	1457.317212	1457.322545	1457.438711	1459.411037	1459.411037	left	1.0	44	-4.0	8	left	left	5163.545053
1459.879368	3703.665685	trials	BSD015	p104	220	1459.879368	1460.033534	1460.423532	1460.429032	1463.143022	1463.143022	1463.143022	left	1.0	45	-3.0	8	left	left	5163.545053
1463.641686	3699.903367	trials	BSD015	p104	221	1463.641686	1463.794852	1464.174017	1464.181351	1464.687015	1464.687015	1464.687015	left	0.0	46	-2.0	8	left	left	5163.545053
1465.405513	3698.13954	trials	BSD015	p104	222	1465.405513	1465.635845	1466.02801	1466.033177	1466.123176	1467.78517	1467.78517	left	1.0	47	-1.0	8	left	left	5163.545053
1468.380834	3695.164219	trials	BSD015	p104	223	1468.380834	1468.511667	1468.925665	1468.925665	1469.135831	1469.135831	1469.135831	left	0.0	0	0.0	9	right	left	5163.545053
1469.720329	3693.824724	trials	BSD015	p104	224	1469.720329	1470.195327	1470.565159	1470.565159	1470.585659	1471.754821	1473.187648	left	0.0	1	-25.0	9	right	right	5163.545053
1473.55498	3689.990073	trials	BSD015	p104	225	1473.55498	1473.705313	1474.230144	1474.230144	1475.023974	1475.09714	1475.09714	left	0.0	2	-24.0	9	right	left	5163.545053
1475.565472	3687.9795809999996	trials	BSD015	p104	226	1475.565472	1475.736305	1476.371802	1476.379135	1476.391302	1477.188965	1477.188965	right	0.0	3	-23.0	9	right	right	5163.545053
1477.558131	3685.986922	trials	BSD015	p104	227	1477.558131	1477.727463	1478.204461	1478.204461	1478.258961	1478.874792	1478.874792	left	0.0	4	-22.0	9	right	left	5163.545053
1479.589956	3683.955097	trials	BSD015	p104	228	1479.589956	1479.739789	1480.093287	1480.093287	1480.490452	1480.490452	1480.490452	left	0.0	5	-21.0	9	right	left	5163.545053
1481.397949	3682.1471039999997	trials	BSD015	p104	229	1481.397949	1481.521781	1481.934946	1481.942113	1481.94278	1482.670444	1482.670444	right	0.0	6	-20.0	9	right	right	5163.545053
1483.019442	3680.525611	trials	BSD015	p104	230	1483.019442	1483.484107	1483.996438	1483.996438	1484.123938	1485.1081	1485.1081	left	0.0	7	-19.0	9	right	left	5163.545053
1485.481932	3678.063121	trials	BSD015	p104	231	1485.481932	1485.564599	1486.047763	1486.053263	1486.089763	1487.799923	1487.799923	right	1.0	8	-18.0	9	right	right	5163.545053
1488.282421	3675.262632	trials	BSD015	p104	232	1488.282421	1488.716753	1489.112751	1489.119918	1489.225917	1490.285246	1490.285246	right	0.0	9	-17.0	9	right	right	5163.545053
1490.928577	3672.616476	trials	BSD015	p104	233	1490.928577	1491.146576	1491.714074	1491.719574	1491.776907	1496.508055	1496.508055	right	1.0	10	-16.0	9	right	right	5163.545053
1497.189219	3666.355834	trials	BSD015	p104	234	1497.189219	1497.670217	1498.071882	1498.077382	1498.200715	1502.011533	1502.011533	right	1.0	11	-15.0	9	right	right	5163.545053
1502.564031	3660.981022	trials	BSD015	p104	235	1502.564031	1502.660197	1503.699026	1503.704526	1506.209183	1508.954672	1508.954672	right	1.0	12	-14.0	9	right	right	5163.545053
1509.41967	3654.1253829999996	trials	BSD015	p104	236	1509.41967	1509.761168	1510.202667	1510.21	1510.2935	1511.109996	1511.109996	right	0.0	13	-13.0	9	right	right	5163.545053
1511.479162	3652.0658909999997	trials	BSD015	p104	237	1511.479162	1511.923326	1512.337992	1512.343491	1512.385991	1514.914315	1514.914315	right	1.0	14	-12.0	9	right	right	5163.545053
1515.454979	3648.0900739999997	trials	BSD015	p104	238	1515.454979	1515.865644	1516.326809	1516.332309	1516.379475	1519.41963	1519.41963	right	1.0	15	-11.0	9	right	right	5163.545053
1519.848628	3643.696425	trials	BSD015	p104	239	1519.848628	1520.161627	1520.784791	1520.790291	1522.162786	1522.162786	1522.162786	right	1.0	16	-10.0	9	right	right	5163.545053
1522.619284	3640.9257689999995	trials	BSD015	p104	240	1522.619284	1522.878783	1523.55628	1523.561613	1523.616446	1525.546939	1525.546939	right	1.0	17	-9.0	9	right	right	5163.545053
1526.127603	3637.41745	trials	BSD015	p104	241	1526.127603	1526.204769	1526.7781	1526.785434	1526.791934	1527.822263	1527.822263	right	0.0	18	-8.0	9	right	right	5163.545053
1528.236928	3635.3081249999996	trials	BSD015	p104	242	1528.236928	1528.47276	1528.856925	1528.862425	1528.964258	1531.425082	1531.425082	right	1.0	19	-7.0	9	right	right	5163.545053
1532.079913	3631.46514	trials	BSD015	p104	243	1532.079913	1532.188912	1532.63541	1532.64091	1532.68791	1535.1259	1535.1259	right	1.0	20	-6.0	9	right	right	5163.545053
1535.720731	3627.824322	trials	BSD015	p104	244	1535.720731	1536.058063	1536.550728	1536.556228	1538.633886	1538.633886	1538.633886	right	1.0	21	-5.0	9	right	right	5163.545053
1539.093718	3624.4513349999997	trials	BSD015	p104	245	1539.093718	1539.49055	1539.881881	1539.887215	1540.024714	1542.553037	1542.553037	right	1.0	22	-4.0	9	right	right	5163.545053
1543.035535	3620.509518	trials	BSD015	p104	246	1543.035535	1543.422034	1543.994198	1544.001365	1544.041698	1545.224027	1545.224027	right	0.0	23	-3.0	9	right	right	5163.545053
1545.637858	3617.907195	trials	BSD015	p104	247	1545.637858	1545.954357	1546.537521	1546.543021	1548.879345	1548.879345	1548.879345	right	1.0	24	-2.0	9	right	right	5163.545053
1549.39301	3614.152043	trials	BSD015	p104	248	1549.39301	1549.914175	1550.426006	1550.431339	1550.503672	1552.72233	1552.72233	right	1.0	25	-1.0	9	right	right	5163.545053
1553.276494	3610.268559	trials	BSD015	p104	249	1553.276494	1553.694159	1554.238491	1554.238491	1554.255157	1555.709818	1555.709818	right	0.0	0	0.0	10	left	right	5163.545053
1556.153983	3607.3910699999997	trials	BSD015	p104	250	1556.153983	1556.541815	1557.287978	1557.287978	1557.960309	1557.960309	1557.960309	right	0.0	1	-15.0	10	left	right	5163.545053
1558.323141	3605.221912	trials	BSD015	p104	251	1558.323141	1558.995805	1559.542303	1559.542303	1559.602969	1560.760464	1560.760464	right	0.0	2	-14.0	10	left	right	5163.545053
1561.148296	3602.3967569999995	trials	BSD015	p104	252	1561.148296	1561.194296	1561.87246	1561.877793	1561.921626	1564.107618	1564.107618	left	1.0	3	-13.0	10	left	left	5163.545053
1564.781448	3598.763605	trials	BSD015	p104	253	1564.781448	1564.835782	1565.242947	1565.24828	1565.284446	1566.947106	1566.947106	left	1.0	4	-12.0	10	left	left	5163.545053
1567.475104	3596.0699489999997	trials	BSD015	p104	254	1567.475104	1567.518271	1567.980269	1567.985602	1568.041935	1569.630262	1569.630262	left	1.0	5	-11.0	10	left	left	5163.545053
1570.143427	3593.401626	trials	BSD015	p104	255	1570.143427	1570.279926	1570.629425	1570.634758	1572.751417	1572.751417	1572.751417	left	1.0	6	-10.0	10	left	left	5163.545053
1573.167415	3590.377638	trials	BSD015	p104	256	1573.167415	1573.309914	1573.681913	1573.689246	1574.253744	1574.253744	1574.253744	left	0.0	7	-9.0	10	left	left	5163.545053
1574.647576	3588.8974769999995	trials	BSD015	p104	257	1574.647576	1574.736409	1575.141574	1575.147074	1575.264073	1576.8714	1576.8714	left	1.0	8	-8.0	10	left	left	5163.545053
1577.334065	3586.210988	trials	BSD015	p104	258	1577.334065	1577.537897	1577.853729	1577.859229	1577.919229	1580.400886	1580.400886	left	1.0	9	-7.0	10	left	left	5163.545053
1580.95205	3582.593003	trials	BSD015	p104	259	1580.95205	1581.084383	1581.483882	1581.489382	1581.620048	1584.303204	1584.303204	left	1.0	10	-6.0	10	left	left	5163.545053
1584.793868	3578.751185	trials	BSD015	p104	260	1584.793868	1584.869201	1585.295033	1585.300533	1585.418366	1587.410025	1587.410025	left	1.0	11	-5.0	10	left	left	5163.545053
1587.907189	3575.637864	trials	BSD015	p104	261	1587.907189	1588.061355	1588.531687	1588.537187	1588.712853	1591.12301	1591.12301	left	1.0	12	-4.0	10	left	left	5163.545053
1591.656841	3571.888212	trials	BSD015	p104	262	1591.656841	1591.813007	1592.204339	1592.211672	1592.66667	1592.66667	1592.66667	left	0.0	13	-3.0	10	left	left	5163.545053
1593.203335	3570.3417179999997	trials	BSD015	p104	263	1593.203335	1593.296001	1593.677499	1593.682833	1593.714666	1599.490976	1599.490976	left	1.0	14	-2.0	10	left	left	5163.545053
1601.150303	3562.39475	trials	BSD015	p104	264	1601.150303	1601.272969	1601.921133	1601.926633	1601.973966	1604.775288	1604.775288	left	1.0	15	-1.0	10	left	left	5163.545053
1605.424452	3558.1206009999996	trials	BSD015	p104	265	1605.424452	1605.504952	1605.93095	1605.93095	1605.999617	1606.277782	1606.277782	left	0.0	0	0.0	11	right	left	5163.545053
1606.718947	3556.8261059999995	trials	BSD015	p104	266	1606.718947	1606.989113	1607.409111	1607.409111	1607.483278	1607.918109	1607.918109	left	0.0	1	-47.0	11	right	left	5163.545053
1608.359607	3555.1854459999995	trials	BSD015	p104	267	1608.359607	1608.452107	1609.034938	1609.042105	1609.073438	1610.635765	1610.635765	right	0.0	2	-46.0	11	right	right	5163.545053
1611.081763	3552.4632899999997	trials	BSD015	p104	268	1611.081763	1611.387762	1611.845093	1611.852427	1611.97376	1612.531257	1612.531257	right	0.0	3	-45.0	11	right	right	5163.545053
1612.861589	3550.6834639999997	trials	BSD015	p104	269	1612.861589	1612.967922	1613.542253	1613.542253	1613.963752	1613.963752	1613.963752	left	0.0	4	-44.0	11	right	left	5163.545053
1614.500416	3549.044637	trials	BSD015	p104	270	1614.500416	1614.599916	1615.050581	1615.050581	1615.081747	1615.494246	1615.494246	left	0.0	5	-43.0	11	right	left	5163.545053
1616.836907	3546.708146	trials	BSD015	p104	271	1616.836907	1617.008906	1617.553737	1617.559237	1617.630237	1621.468722	1621.468722	right	1.0	6	-42.0	11	right	right	5163.545053
1622.077886	3541.467167	trials	BSD015	p104	272	1622.077886	1622.335885	1622.796716	1622.80205	1622.819216	1625.250373	1625.250373	right	1.0	7	-41.0	11	right	right	5163.545053
1625.95887	3537.586183	trials	BSD015	p104	273	1625.95887	1626.079703	1626.572368	1626.579701	1627.218699	1627.218699	1627.218699	right	0.0	8	-40.0	11	right	right	5163.545053
1627.550697	3535.994356	trials	BSD015	p104	274	1627.550697	1627.654697	1628.097695	1628.103195	1628.278028	1629.011691	1629.011691	right	1.0	9	-39.0	11	right	right	5163.545053
1629.370023	3534.17503	trials	BSD015	p104	275	1629.370023	1629.49119	1630.067687	1630.067687	1630.09802	1630.574685	1632.050013	left	0.0	10	-38.0	11	right	left	5163.545053
1632.441511	3531.103542	trials	BSD015	p104	276	1632.441511	1632.69151	1633.103842	1633.103842	1633.137008	1634.141004	1634.141004	left	0.0	11	-37.0	11	right	left	5163.545053
1634.592669	3528.952384	trials	BSD015	p104	277	1634.592669	1634.857335	1635.425999	1635.425999	1636.036163	1636.036163	1636.036163	left	0.0	12	-36.0	11	right	left	5163.545053
1636.510828	3527.034225	trials	BSD015	p104	278	1636.510828	1636.662161	1637.038326	1637.038326	1637.054159	1637.627324	1637.627324	left	0.0	13	-35.0	11	right	left	5163.545053
1638.040822	3525.504231	trials	BSD015	p104	279	1638.040822	1638.256988	1638.746986	1638.746986	1638.845485	1639.49965	1639.49965	left	0.0	14	-34.0	11	right	left	5163.545053
1639.982314	3523.562739	trials	BSD015	p104	280	1639.982314	1640.147647	1640.746311	1640.753645	1640.836644	1642.243472	1642.243472	right	0.0	15	-33.0	11	right	right	5163.545053
1642.668804	3520.876249	trials	BSD015	p104	281	1642.668804	1643.078135	1643.553133	1643.558633	1643.692966	1649.453276	1649.453276	right	1.0	16	-32.0	11	right	right	5163.545053
1650.348273	3513.1967799999998	trials	BSD015	p104	282	1650.348273	1650.426606	1650.869771	1650.875271	1650.906271	1655.284253	1655.284253	right	1.0	17	-31.0	11	right	right	5163.545053
1655.97925	3507.5658029999995	trials	BSD015	p104	283	1655.97925	1656.035417	1656.418582	1656.423915	1656.534415	1657.393078	1657.393078	right	1.0	18	-30.0	11	right	right	5163.545053
1657.745243	3505.7998099999995	trials	BSD015	p104	284	1657.745243	1658.206241	1658.65924	1658.66474	1658.708906	1659.47407	1659.47407	right	1.0	19	-29.0	11	right	right	5163.545053
1659.840401	3503.704652	trials	BSD015	p104	285	1659.840401	1660.2054	1660.767231	1660.767231	1660.808898	1661.173063	1661.173063	left	0.0	20	-28.0	11	right	left	5163.545053
1661.670561	3501.874492	trials	BSD015	p104	286	1661.670561	1661.792394	1662.213225	1662.213225	1662.299392	1662.579557	1665.102714	left	0.0	21	-27.0	11	right	right	5163.545053
1665.482546	3498.0625069999996	trials	BSD015	p104	287	1665.482546	1665.614045	1666.186376	1666.186376	1666.248543	1666.591374	1666.591374	left	0.0	22	-26.0	11	right	left	5163.545053
1667.133206	3496.411847	trials	BSD015	p104	288	1667.133206	1667.335038	1668.005036	1668.010369	1668.142535	1677.045333	1679.496656	right	1.0	23	-25.0	11	right	right	5163.545053
1680.077987	3483.467066	trials	BSD015	p104	289	1680.077987	1680.13182	1680.586818	1680.593985	1680.969817	1680.969817	1680.969817	right	0.0	24	-24.0	11	right	right	5163.545053
1681.403149	3482.141904	trials	BSD015	p104	290	1681.403149	1681.793147	1682.247645	1682.253145	1682.363978	1684.428636	1684.428636	right	1.0	25	-23.0	11	right	right	5163.545053
1685.1308	3478.414253	trials	BSD015	p104	291	1685.1308	1685.491966	1685.917631	1685.922964	1686.199129	1687.029626	1687.029626	right	1.0	26	-22.0	11	right	right	5163.545053
1687.454291	3476.090762	trials	BSD015	p104	292	1687.454291	1687.560457	1688.212455	1688.212455	1688.322621	1689.417617	1689.417617	left	0.0	27	-21.0	11	right	left	5163.545053
1690.037947	3473.507106	trials	BSD015	p104	293	1690.037947	1690.316946	1690.841777	1690.841777	1690.93111	1691.289609	1691.289609	left	0.0	28	-20.0	11	right	left	5163.545053
1691.644274	3471.9007789999996	trials	BSD015	p104	294	1691.644274	1691.75544	1692.164272	1692.164272	1692.271938	1692.648937	1694.951094	left	0.0	29	-19.0	11	right	right	5163.545053
1695.303926	3468.241127	trials	BSD015	p104	295	1695.303926	1695.537259	1695.93409	1695.939424	1696.030757	1697.059919	1697.059919	right	1.0	30	-18.0	11	right	right	5163.545053
1697.451084	3466.0939689999996	trials	BSD015	p104	296	1697.451084	1697.59625	1698.118748	1698.118748	1698.223248	1698.749746	1698.749746	left	0.0	31	-17.0	11	right	left	5163.545053
1699.227077	3464.317976	trials	BSD015	p104	297	1699.227077	1699.331244	1699.888741	1699.894241	1699.952741	1705.13922	1705.13922	right	1.0	32	-16.0	11	right	right	5163.545053
1705.641552	3457.903501	trials	BSD015	p104	298	1705.641552	1705.711551	1706.344882	1706.350382	1706.506381	1706.97938	1706.97938	right	1.0	33	-15.0	11	right	right	5163.545053
1707.481711	3456.063342	trials	BSD015	p104	299	1707.481711	1707.61221	1708.229708	1708.229708	1708.299208	1708.848872	1708.848872	left	0.0	34	-14.0	11	right	left	5163.545053
1709.614702	3453.930351	trials	BSD015	p104	300	1709.614702	1709.974868	1710.413366	1710.413366	1710.471199	1710.805698	1710.805698	left	0.0	35	-13.0	11	right	left	5163.545053
1711.258862	3452.286191	trials	BSD015	p104	301	1711.258862	1711.408529	1711.93136	1711.936693	1712.037193	1712.852023	1712.852023	right	1.0	36	-12.0	11	right	right	5163.545053
1713.263854	3450.281199	trials	BSD015	p104	302	1713.263854	1713.397187	1713.867685	1713.873019	1714.034018	1753.220528	1753.220528	right	1.0	37	-11.0	11	right	right	5163.545053
1753.988025	3409.5570279999997	trials	BSD015	p104	303	1753.988025	1754.347023	1754.874021	1754.874021	1754.905855	1755.388853	1755.388853	left	0.0	38	-10.0	11	right	left	5163.545053
1755.863351	3407.681702	trials	BSD015	p104	304	1755.863351	1756.087517	1756.747847	1756.753347	1756.78518	1760.375999	1760.375999	right	1.0	39	-9.0	11	right	right	5163.545053
1761.15933	3402.385723	trials	BSD015	p104	305	1761.15933	1761.250163	1761.653494	1761.660828	1761.77166	1762.379991	1762.379991	right	0.0	40	-8.0	11	right	right	5163.545053
1762.81899	3400.726063	trials	BSD015	p104	306	1762.81899	1762.843656	1763.560487	1763.56782	1764.030651	1764.030651	1764.030651	right	0.0	41	-7.0	11	right	right	5163.545053
1764.423316	3399.1217369999995	trials	BSD015	p104	307	1764.423316	1764.591149	1765.279313	1765.279313	1765.622478	1766.541141	1766.541141	left	0.0	42	-6.0	11	right	left	5163.545053
